city,state,zip,price,sqft,bedrooms,bathrooms
Los Angeles,CA,90063,NA,1032.0,3.0,1.0
Los Angeles,CA,90063,NA,1560.0,3.0,2.0
Los Angeles,CA,90063,NA,1515.0,3.0,3.0
Los Angeles,CA,90063,NA,2392.0,6.0,4.0
Los Angeles,CA,90063,NA,720.0,2.0,1.0
Los Angeles,CA,90063,NA,792.0,3.0,1.0
Los Angeles,CA,90063,NA,2901.0,6.0,5.0
Los Angeles,CA,90063,NA,1414.0,3.0,2.0
Los Angeles,CA,90063,NA,1912.0,4.0,4.0
Los Angeles,CA,90063,NA,1692.0,5.0,3.0
Los Angeles,CA,90063,NA,1106.0,3.0,1.0
Los Angeles,CA,90063,NA,960.0,3.0,2.0
Los Angeles,CA,90063,NA,1464.0,4.0,2.0
Los Angeles,CA,90063,NA,1180.0,2.0,2.0
Los Angeles,CA,90063,NA,784.0,2.0,1.0
Los Angeles,CA,90063,NA,1128.0,3.0,2.0
LOS ANGELES,CA,90063,NA,NA,NA,NA
Los Angeles,CA,90063,NA,1686.0,5.0,2.0
Los Angeles,CA,90063,NA,760.0,2.0,1.0
Los Angeles,CA,90063,NA,2152.0,3.0,2.0
Los Angeles,CA,90063,NA,784.0,2.0,1.0
Los Angeles,CA,90064,2245000,3635.0,5.0,4.0
Los Angeles,CA,90064,3099000,4108.0,5.0,5.0
Los Angeles,CA,90064,1825000,2852.0,3.0,3.0
Los Angeles,CA,90064,1100000,1012.0,3.0,2.0
Los Angeles,CA,90064,2199000,2950.0,4.0,4.0
Los Angeles,CA,90064,1200000,1466.0,3.0,3.0
Los Angeles,CA,90064,849000,1578.0,2.0,3.0
Los Angeles,CA,90064,1299000,1315.0,3.0,2.0
Los Angeles,CA,90064,2650000,3950.0,5.0,4.0
Los Angeles,CA,90064,1479000,2235.0,4.0,3.0
Los Angeles,CA,90064,4750000,5750.0,6.0,8.0
Los Angeles,CA,90064,2325000,2777.0,4.0,3.5
Los Angeles,CA,90064,3150000,3450.0,4.0,5.0
Los Angeles,CA,90064,3195000,3616.0,4.0,5.0
Los Angeles,CA,90064,1595000,1359.0,3.0,2.0
Los Angeles,CA,90064,1550000,2047.0,3.0,3.0
Los Angeles,CA,90064,1649000,1343.0,0,NA
Los Angeles,CA,90064,5600000,11067.0,18.0,14.0
Los Angeles,CA,90064,895000,1104.0,0,NA
Los Angeles,CA,90064,2179950,2800.0,3.0,4.0
Los Angeles,CA,90064,2995000,3125.0,5.0,6.0
Los Angeles,CA,90064,2495000,3600.0,5.0,5.0
Los Angeles,CA,90064,5595000,6414.0,5.0,7.0
Los Angeles,CA,90064,1040000,1168.0,2.0,1.0
Los Angeles,CA,90064,2425000,1475.0,2.0,2.0
Los Angeles,CA,90064,2995000,3216.0,5.0,5.5
Los Angeles,CA,90064,1299999,2162.0,3.0,2.0
Los Angeles,CA,90064,1855000,1771.0,3.0,2.0
Los Angeles,CA,90064,1100000,1411.0,3.0,2.0
Los Angeles,CA,90064,1555000,1246.0,3.0,2.0
Los Angeles,CA,90064,5499000,5507.0,5.0,5.0
Los Angeles,CA,90064,1500000,1168.0,3.0,1.0
Los Angeles,CA,90064,3465000,3219.0,4.0,4.0
Los Angeles,CA,90064,2550000,5959.0,8.0,6.0
Los Angeles,CA,90064,2595000,3500.0,5.0,4.0
Los Angeles,CA,90064,4995000,4977.0,5.0,4.0
Los Angeles,CA,90064,1200000,847.0,2.0,1.0
Los Angeles,CA,90064,NA,1291.0,4.0,2.0
Los Angeles,CA,90064,NA,1942.0,3.0,3.0
Los Angeles,CA,90064,NA,1758.0,3.0,2.0
Los Angeles,CA,90064,NA,1084.0,2.0,1.0
Los Angeles,CA,90064,NA,2295.0,4.0,2.0
Los Angeles,CA,90064,NA,1064.0,2.0,1.0
Los Angeles,CA,90064,NA,2080.0,4.0,3.0
Los Angeles,CA,90065,999000,2138.0,4.0,3.0
Mount Washington,CA,90065,38000,4861.0,NA,NA
Los Angeles,CA,90065,525000,702.0,2.0,1.0
Los Angeles,CA,90065,437500,356.0,0,1.0
Los Angeles,CA,90065,555000,1001.0,3.0,1.0
LOS ANGELES,CA,90065,150000,NA,NA,NA
Los Angeles,CA,90065,766000,1961.0,4.0,3.0
Los Angeles,CA,90065,1273100,2563.0,6.0,5.0
Los Angeles,CA,90065,369000,6159.0,NA,NA
LOS ANGELES,CA,90065,195000,5362.0,NA,NA
Los Angeles,CA,90065,300000,4926.0,NA,NA
Los Angeles,CA,90065,769000,1395.0,3.0,2.0
Los Angeles,CA,90065,769000,1048.0,2.0,2.0
LOS ANGELES,CA,90065,1,3558.0,NA,NA
Los Angeles,CA,90065,55000,3680.0,NA,NA
Los Angeles,CA,90065,699000,2033.0,4.0,3.0
Los Angeles,CA,90065,999000,2342.0,4.0,4.0
Los Angeles,CA,90065,768000,1557.0,3.0,2.0
Los Angeles,CA,90065,3699000,NA,18.0,17.0
Los Angeles,CA,90065,1175000,2113.0,3.0,3.0
Los Angeles,CA,90065,549000,829.0,2.0,1.0
Los Angeles,CA,90065,895000,1140.0,2.0,3.0
Los Angeles,CA,90065,890000,3084.0,0,NA
Los Angeles,CA,90065,849000,1290.0,3.0,1.0
Los Angeles,CA,90065,688888,1072.0,3.0,2.0
Los Angeles,CA,90065,350000,6294.0,NA,NA
Los Angeles,CA,90065,1300000,1989.0,3.0,2.0
LOS ANGELES,CA,90065,1480000,1600.0,3.0,3.0
Los Angeles,CA,90065,280000,6429.0,NA,NA
Los Angeles,CA,90065,679000,942.0,2.0,2.0
Los Angeles,CA,90065,849900,2460.0,0,NA
Los Angeles,CA,90065,1250000,3000.0,4.0,NA
Los Angeles,CA,90065,1225000,3686.0,5.0,4.0
Los Angeles,CA,90065,1324000,2883.0,4.0,3.0
Glassell Park,CA,90065,27900,5217.0,NA,NA
Los Angeles,CA,90065,489000,936.0,3.0,1.0
Los Angeles,CA,90065,580000,696.0,3.0,2.0
LOS ANGELES,CA,90065,98500,3336.0,NA,NA
Los Angeles,CA,90065,839500,1280.0,3.0,2.0
Los Angeles,CA,90065,555000,660.0,2.0,1.0
Los Angeles,CA,90065,125000,10127.0,NA,NA
Los Angeles,CA,90065,588000,1549.0,2.0,1.0
Los Angeles,CA,90065,960000,3816.0,0,NA
Mount Washington,CA,90065,53000,5013.0,NA,NA
Mount Washington,CA,90065,10000,4800.0,NA,NA
Los Angeles,CA,90065,739000,1038.0,3.0,2.0
Los Angeles,CA,90065,549900,1518.0,3.0,3.0
Los Angeles,CA,90065,549900,1518.0,3.0,3.0
Los Angeles,CA,90065,699000,1472.0,3.0,3.0
Mount Washington,CA,90065,45000,5998.0,NA,NA
Los Angeles,CA,90065,599999,1592.0,3.0,1.0
Los Angeles,CA,90065,700000,1944.0,4.0,4.0
Los Angeles,CA,90065,1020000,2024.0,4.0,4.0
Los Angeles,CA,90065,450000,822.0,2.0,1.0
Los Angeles,CA,90065,30000,4756.0,NA,NA
Los Angeles,CA,90065,789000,980.0,2.0,1.0
Los Angeles,CA,90065,110000,6534.0,NA,NA
Los Angeles,CA,90065,719000,2033.0,4.0,3.0
Mount Washington,CA,90065,99000,5009.0,NA,NA
Los Angeles,CA,90065,2950000,NA,NA,NA
Los Angeles,CA,90065,75000,5314.0,NA,NA
Los Angeles,CA,90065,899000,2380.0,4.0,2.0
Los Angeles,CA,90065,775000,1555.0,3.0,2.0
Los Angeles,CA,90065,648900,1542.0,4.0,2.0
Glassell Park,CA,90065,125000,3258.0,NA,NA
Los Angeles,CA,90065,779000,1832.0,4.0,3.0
Los Angeles,CA,90065,709000,2033.0,4.0,3.0
Los Angeles,CA,90065,110000,3384.0,NA,NA
LOS ANGELES,CA,90065,160000,6385.0,NA,NA
Los Angeles,CA,90065,69000,5941.0,NA,NA
Los Angeles,CA,90065,549000,9657.0,NA,NA
Los Angeles,CA,90065,895000,2179.0,3.0,3.0
Glassell Park,CA,90065,125000,3044.0,NA,NA
Mount Washington,CA,90065,2750000,3079.0,NA,NA
Glassell Park,CA,90065,129000,5636.0,NA,NA
LOS ANGELES,CA,90065,160000,8703.0,NA,NA
LOS ANGELES,CA,90065,640000,5671.0,NA,NA
Los Angeles,CA,90065,450000,1040.0,0,NA
LOS ANGELES,CA,90065,275000,7004.0,NA,NA
Los Angeles,CA,90065,975000,3130.0,4.0,5.0
Los Angeles,CA,90065,88000,7143.0,NA,NA
Los Angeles,CA,90065,869900,1594.0,3.0,2.0
Los Angeles,CA,90065,215000,8847.0,NA,NA
Los Angeles,CA,90065,1178000,1934.0,4.0,2.0
GLASSELL PARK,CA,90065,120000,5257.0,NA,NA
Los Angeles,CA,90065,176880,4987.0,NA,NA
Los Angeles,CA,90065,800000,1460.0,2.0,2.0
Mount Washington,CA,90065,60000,5662.0,NA,NA
Los Angeles,CA,90065,85000,4382.0,NA,NA
Los Angeles,CA,90065,1275000,3766.0,5.0,4.0
Los Angeles,CA,90065,779999,1716.0,5.0,3.0
Los Angeles,CA,90065,875000,2894.0,0,NA
Los Angeles,CA,90065,550000,1980.0,0,NA
Los Angeles,CA,90065,869000,2073.0,4.0,3.0
Los Angeles,CA,90065,650000,1.0,0,NA
Los Angeles,CA,90065,221188,6237.0,NA,NA
Los Angeles,CA,90065,95000,4138.0,NA,NA
Glassell Park,CA,90065,298000,NA,NA,NA
Los Angeles,CA,90065,949000,1644.0,3.0,2.0
Los Angeles,CA,90065,766000,1961.0,4.0,3.0
LOS ANGELES,CA,90065,1749000,3077.0,5.0,5.0
Los Angeles,CA,90065,925000,2301.0,3.0,3.0
Glassell Park,CA,90065,250000,4356.0,NA,NA
Los Angeles,CA,90065,100000,3776.0,NA,NA
Los Angeles,CA,90065,1499000,1797.0,0,NA
Los Angeles,CA,90065,799500,1652.0,3.0,2.0
Los Angeles,CA,90065,949900,3167.0,3.0,3.0
Los Angeles,CA,90065,1200000,NA,NA,NA
Los Angeles,CA,90065,848000,1800.0,2.0,2.0
Los Angeles,CA,90065,799900,1981.0,0,NA
Mount Washington,CA,90065,110000,9583.0,NA,NA
Glassell Park,CA,90065,250000,5227.0,NA,NA
Los Angeles,CA,90065,995000,2536.0,0,NA
Los Angeles,CA,90065,2650000,7081.0,0,NA
Los Angeles,CA,90065,695000,NA,NA,NA
Glassell Park,CA,90065,250000,4356.0,NA,NA
Los Angeles,CA,90065,2695000,NA,NA,NA
Glassell Park,CA,90065,250000,5022.0,NA,NA
LOS ANGELES,CA,90065,320000,5040.0,NA,NA
Los Angeles,CA,90065,1100000,1.0,0,NA
Los Angeles (City),CA,90065,125000,5227.0,NA,NA
Mount Washington,CA,90065,42500,4800.0,NA,NA
Los Angeles,CA,90065,NA,1710.0,2.0,3.0
LOS ANGELES,CA,90065,NA,1848.0,3.0,3.0
Los Angeles,CA,90065,NA,1495.0,3.0,2.0
Los Angeles,CA,90065,NA,836.0,2.0,1.0
Los Angeles,CA,90065,NA,1556.0,4.0,2.0
Los Angeles,CA,90065,NA,1540.0,3.0,3.0
Los Angeles,CA,90065,NA,1528.0,3.0,2.0
Los Angeles,CA,90065,NA,1278.0,3.0,2.0
Los Angeles,CA,90065,NA,872.0,2.0,1.0
Los Angeles,CA,90065,NA,2140.0,5.0,3.0
Los Angeles,CA,90065,NA,1340.0,2.0,1.0
Los Angeles,CA,90065,NA,1472.0,3.0,3.0
Los Angeles,CA,90065,NA,1080.0,2.0,1.0
Los Angeles,CA,90065,NA,1939.0,3.0,3.0
Los Angeles,CA,90065,NA,1835.0,3.0,4.0
Los Angeles,CA,90065,NA,1495.0,3.0,2.0
Los Angeles,CA,90065,NA,864.0,2.0,1.0
Los Angeles,CA,90065,NA,2942.0,6.0,4.0
Los Angeles,CA,90065,NA,1440.0,2.0,2.0
Los Angeles,CA,90065,NA,918.0,2.0,3.0
Los Angeles,CA,90065,NA,988.0,2.0,1.0
Los Angeles,CA,90065,NA,2703.0,4.0,2.0
Los Angeles,CA,90065,NA,660.0,2.0,1.0
Los Angeles,CA,90066,1598000,1490.0,3.0,2.0
Los Angeles,CA,90066,2685000,3771.0,5.0,4.5
Los Angeles,CA,90066,1299000,2146.0,3.0,4.0
Los Angeles,CA,90066,2493000,2650.0,4.0,3.0
Los Angeles,CA,90066,3500000,4115.0,5.0,6.0
Los Angeles,CA,90066,1895000,2575.0,3.0,2.0
Los Angeles,CA,90066,2227000,2800.0,5.0,4.0
Los Angeles,CA,90066,1295000,1162.0,2.0,2.0
Los Angeles,CA,90066,675000,1122.0,2.0,3.0
Los Angeles,CA,90066,799000,1198.0,2.0,2.0
Los Angeles,CA,90066,1295000,1952.0,4.0,3.0
Los Angeles,CA,90066,1690000,2017.0,4.0,2.0
Los Angeles,CA,90066,4250000,8864.0,0,NA
Los Angeles,CA,90066,3295000,3843.0,4.0,4.0
Los Angeles,CA,90066,1499900,1686.0,0,NA
Los Angeles,CA,90066,5300000,13434.0,24.0,27.0
Los Angeles,CA,90066,2495000,2812.0,4.0,4.0
Los Angeles,CA,90066,1899000,2672.0,5.0,3.0
Los Angeles,CA,90066,3350000,3512.0,5.0,5.0
Los Angeles,CA,90066,2890000,2311.0,4.0,5.0
Los Angeles,CA,90066,1095000,725.0,2.0,1.0
Los Angeles,CA,90066,1325000,1300.0,2.0,1.0
Los Angeles,CA,90066,2150000,3300.0,0,NA
Los Angeles,CA,90066,1649000,2348.0,4.0,5.0
Los Angeles,CA,90066,3649000,4580.0,5.0,6.0
Los Angeles,CA,90066,2495000,2822.0,4.0,5.0
Los Angeles,CA,90066,1895000,3275.0,4.0,4.5
Los Angeles,CA,90066,1295000,1163.0,3.0,2.0
Los Angeles,CA,90066,1229000,1674.0,4.0,2.0
Los Angeles,CA,90066,1295000,1340.0,3.0,2.0
Los Angeles,CA,90066,2799000,3822.0,5.0,4.0
Los Angeles,CA,90066,1695000,1969.0,3.0,2.0
Los Angeles,CA,90066,1080000,1340.0,3.0,1.0
Los Angeles,CA,90066,1899000,3200.0,4.0,3.0
Culver City,CA,90066,1845000,2510.0,4.0,4.0
Los Angeles,CA,90066,1345000,6910.0,NA,NA
Los Angeles,CA,90066,1425000,2100.0,4.0,4.0
Los Angeles,CA,90066,2400000,2782.0,4.0,4.0
Los Angeles,CA,90066,1729000,1876.0,4.0,3.0
Los Angeles,CA,90066,1795000,2150.0,4.0,3.0
Los Angeles,CA,90066,1390000,2256.0,3.0,4.0
Los Angeles,CA,90066,1849900,2358.0,3.0,3.0
Los Angeles,CA,90066,1495000,2366.0,3.0,3.0
Los Angeles,CA,90066,1449000,1400.0,2.0,2.0
Los Angeles,CA,90066,899000,1198.0,2.0,2.0
Los Angeles,CA,90066,895000,1380.0,2.0,2.0
Los Angeles,CA,90066,2295000,3980.0,5.0,4.0
Los Angeles,CA,90066,1599000,3352.0,4.0,4.0
Los Angeles,CA,90066,2095000,2080.0,5.0,2.0
Los Angeles,CA,90066,1590000,1290.0,2.0,1.0
Los Angeles,CA,90066,1340000,1904.0,4.0,3.0
Los Angeles,CA,90066,2050000,2499.0,0,NA
Los Angeles,CA,90066,2650000,3844.0,11.0,5.0
Los Angeles,CA,90066,819000,1130.0,2.0,2.0
Los Angeles,CA,90066,5999000,6000.0,6.0,6.0
Los Angeles,CA,90066,849000,1198.0,2.0,2.0
Los Angeles,CA,90066,3100000,5836.0,0,NA
Los Angeles,CA,90066,2500000,2588.0,0,NA
Los Angeles,CA,90066,NA,1281.0,3.0,2.0
Los Angeles,CA,90066,NA,1405.0,4.0,2.0
Los Angeles,CA,90066,NA,826.0,2.0,1.0
Los Angeles,CA,90066,NA,1752.0,3.0,3.0
Los Angeles,CA,90066,NA,975.0,2.0,1.0
Los Angeles,CA,90066,NA,1221.0,3.0,1.0
Los Angeles,CA,90066,NA,2471.0,4.0,3.0
Los Angeles,CA,90066,NA,1160.0,2.0,1.0
Los Angeles,CA,90066,NA,1604.0,3.0,2.0
Los Angeles,CA,90066,NA,1184.0,3.0,1.0
Los Angeles,CA,90066,NA,1560.0,3.0,2.0
Los Angeles,CA,90066,NA,1580.0,5.0,2.0
Los Angeles,CA,90067,689000,1053.0,2.0,2.0
Los Angeles,CA,90067,4898000,2520.0,2.0,3.0
Los Angeles,CA,90067,1299000,2372.0,2.0,3.0
Los Angeles,CA,90067,3195000,2240.0,2.0,3.0
Los Angeles,CA,90067,1245000,2524.0,2.0,4.0
Los Angeles,CA,90067,1199000,1773.0,3.0,3.0
Los Angeles,CA,90067,869000,1330.0,2.0,2.0
Los Angeles,CA,90067,2250000,3652.0,4.0,5.0
Los Angeles,CA,90067,1399000,2357.0,2.0,3.0
Los Angeles,CA,90067,1020000,1080.0,2.0,2.0
Los Angeles,CA,90067,999000,1340.0,2.0,2.0
Los Angeles,CA,90067,3300000,2450.0,2.0,2.5
Los Angeles,CA,90067,1499000,2372.0,2.0,3.0
Los Angeles,CA,90067,3300000,2500.0,2.0,3.0
Los Angeles,CA,90067,5300000,3100.0,3.0,3.0
Los Angeles,CA,90067,1299999,1339.0,2.0,2.0
Los Angeles,CA,90067,1449999,2192.0,2.0,3.0
Los Angeles,CA,90067,749500,805.0,1.0,1.0
Los Angeles,CA,90067,1690000,2372.0,2.0,2.0
Los Angeles,CA,90067,1999000,2679.0,2.0,2.5
Los Angeles,CA,90067,2195000,2000.0,3.0,3.0
Los Angeles,CA,90067,1795000,1788.0,2.0,3.0
Los Angeles,CA,90067,4550000,2730.0,2.0,3.0
Los Angeles,CA,90067,2295000,2273.0,2.0,3.0
Los Angeles,CA,90067,1680000,1632.0,2.0,2.0
Los Angeles,CA,90067,1360000,2487.0,2.0,3.0
Los Angeles,CA,90067,6700000,3430.0,3.0,4.5
Los Angeles,CA,90067,2750000,4689.0,3.0,5.0
Los Angeles,CA,90067,3795000,2280.0,2.0,3.0
Los Angeles,CA,90067,6350000,3560.0,3.0,4.0
Los Angeles,CA,90067,1399000,2372.0,2.0,3.0
Los Angeles,CA,90067,3774000,2250.0,2.0,3.0
Los Angeles,CA,90067,5895000,3520.0,3.0,5.0
Los Angeles,CA,90067,2300000,2465.0,2.0,3.0
Los Angeles,CA,90067,2495000,2777.0,2.0,4.0
Los Angeles,CA,90067,5250000,3194.0,3.0,4.0
Los Angeles,CA,90067,1525000,2372.0,2.0,3.0
Los Angeles,CA,90068,2795000,3400.0,4.0,5.0
Los Angeles,CA,90068,1449000,1731.0,3.0,2.0
Los Angeles,CA,90068,5000000,5000.0,5.0,5.0
Los Angeles,CA,90068,1350000,2632.0,4.0,4.0
Los Angeles,CA,90068,1899999,2871.0,4.0,5.0
Los Angeles,CA,90068,1195000,1918.0,3.0,2.0
Los Angeles,CA,90068,1369500,2475.0,4.0,3.0
Los Angeles,CA,90068,2895000,3986.0,4.0,4.0
Los Angeles,CA,90068,1875000,3067.0,4.0,5.0
Los Angeles,CA,90068,2997500,3599.0,3.0,4.0
Los Angeles,CA,90068,1100000,1280.0,2.0,2.0
Los Angeles,CA,90068,1145800,1510.0,3.0,2.0
Los Angeles,CA,90068,880000,1648.0,3.0,3.0
Los Angeles,CA,90068,925000,832.0,2.0,1.0
Los Angeles,CA,90068,2295000,2732.0,4.0,5.0
Los Angeles,CA,90068,2000000,1407.0,3.0,2.0
Los Angeles,CA,90068,1850000,2509.0,4.0,3.0
Los Angeles,CA,90068,1580000,2097.0,3.0,3.0
Los Angeles,CA,90068,1699000,2588.0,4.0,4.0
Los Angeles,CA,90068,1000000,2007.0,2.0,2.0
Los Angeles,CA,90068,2250000,NA,3.0,2.0
Los Angeles,CA,90068,1195000,1560.0,2.0,2.0
Los Angeles,CA,90068,3495000,3620.0,5.0,6.0
Los Angeles,CA,90068,3249000,3620.0,4.0,5.0
Los Angeles,CA,90068,2999999,4652.0,5.0,6.0
Los Angeles,CA,90068,1695000,3261.0,4.0,4.0
Los Angeles,CA,90068,999000,1543.0,3.0,2.0
Hollywood,CA,90068,219000,7461.0,NA,NA
Los Angeles,CA,90068,2659000,3365.0,4.0,4.0
Los Angeles,CA,90068,9288000,4529.0,4.0,4.0
Los Angeles,CA,90068,1550000,3325.0,4.0,4.0
Los Angeles,CA,90068,750000,1440.0,3.0,3.0
Los Angeles,CA,90068,1599900,2773.0,3.0,3.0
Los Angeles,CA,90068,1089000,1440.0,2.0,2.0
Los Angeles,CA,90068,1999999,3834.0,4.0,4.0
Los Angeles,CA,90068,1450000,1580.0,3.0,1.0
Los Angeles,CA,90068,2495000,4902.0,8.0,6.0
Los Angeles,CA,90068,2195000,3015.0,4.0,4.0
Los Angeles,CA,90068,2295000,3258.0,4.0,4.0
Los Angeles,CA,90068,1249000,2468.0,3.0,4.0
Los Angeles,CA,90068,69000,2613.0,NA,NA
Los Angeles,CA,90068,599000,1040.0,2.0,1.0
Los Angeles,CA,90068,10995000,8097.0,6.0,8.0
Los Angeles,CA,90068,4500000,4706.0,5.0,6.0
Los Angeles,CA,90068,799999,1136.0,2.0,1.0
Los Angeles,CA,90068,3399000,3000.0,4.0,5.0
Los Angeles,CA,90068,1399500,4826.0,4.0,4.0
Los Angeles,CA,90068,1458000,2800.0,3.0,3.0
Los Angeles,CA,90068,1699000,3700.0,5.0,6.0
Los Angeles,CA,90068,4250000,4109.0,5.0,6.0
Los Angeles,CA,90068,1688000,3026.0,4.0,4.0
Los Angeles,CA,90068,1798000,3071.0,3.0,3.0
Los Angeles,CA,90068,1699990,4259.0,4.0,5.0
Los Angeles,CA,90068,1195000,2366.0,4.0,4.0
Los Angeles,CA,90068,1650000,2375.0,4.0,3.0
Los Angeles,CA,90068,949000,1376.0,3.0,2.0
Los Angeles,CA,90068,1695000,2600.0,4.0,3.5
Los Angeles,CA,90068,7499600,5753.0,5.0,6.5
Los Angeles,CA,90068,349000,7056.0,NA,NA
Los Angeles,CA,90068,2145000,3882.0,4.0,5.0
Los Angeles,CA,90068,125000,NA,NA,NA
Los Angeles,CA,90068,1365000,1588.0,3.0,3.0
Los Angeles,CA,90068,1899000,1915.0,4.0,3.0
Los Angeles,CA,90068,1349000,2128.0,3.0,2.0
Los Angeles,CA,90068,1720000,2402.0,3.0,2.0
Los Angeles,CA,90068,45000,2178.0,NA,NA
LOS ANGELES,CA,90068,1050000,5588.0,NA,NA
Los Angeles,CA,90068,1148900,2194.0,3.0,4.0
Los Angeles,CA,90068,1800000,2084.0,3.0,3.0
Los Angeles,CA,90068,899000,1480.0,2.0,2.0
Los Angeles,CA,90068,1595000,3710.0,4.0,4.0
Los Angeles,CA,90068,1249000,2285.0,3.0,3.0
Los Angeles,CA,90068,5250000,4446.0,4.0,4.0
Los Angeles,CA,90068,4995000,4000.0,4.0,4.0
Los Angeles,CA,90068,2295000,3600.0,4.0,4.5
Los Angeles,CA,90068,10200000,15408.0,13.0,16.0
Los Angeles,CA,90068,1150000,1870.0,3.0,2.0
Los Angeles,CA,90068,2990000,4300.0,4.0,5.0
Los Angeles,CA,90068,175000,6337.0,NA,NA
Los Angeles,CA,90068,869000,1131.0,2.0,1.0
Los Angeles,CA,90068,218000,6311.0,NA,NA
Los Angeles,CA,90068,1199000,2194.0,3.0,4.0
Los Angeles,CA,90068,2399900,4235.0,5.0,5.0
Los Angeles,CA,90068,5499000,8396.0,11.0,10.0
Los Angeles,CA,90068,250000,2256.0,NA,NA
Los Angeles,CA,90068,2295000,6000.0,5.0,6.0
Los Angeles,CA,90068,1495000,NA,NA,NA
Los Angeles,CA,90068,137500,NA,NA,NA
Los Angeles,CA,90068,1900000,1437.0,3.0,2.0
Los Angeles,CA,90068,398000,NA,NA,NA
Los Angeles,CA,90068,137500,2996.0,NA,NA
Los Angeles,CA,90068,1395000,1585.0,3.0,2.0
Los Angeles,CA,90068,3199000,2765.0,3.0,4.0
Los Angeles,CA,90068,549000,NA,NA,NA
Los Angeles,CA,90068,1595000,2198.0,3.0,3.0
Los Angeles,CA,90068,1695000,2482.0,4.0,3.5
Los Angeles,CA,90068,1499000,2416.0,4.0,3.0
Los Angeles,CA,90068,1495000,2709.0,5.0,4.0
Los Angeles,CA,90068,1695000,3071.0,4.0,4.0
Los Angeles,CA,90068,1475000,2154.0,3.0,3.0
LOS ANGELES,CA,90068,249999,NA,NA,NA
Los Angeles,CA,90068,1249990,1321.0,2.0,2.0
Los Angeles,CA,90068,1649000,3300.0,5.0,4.0
Los Angeles,CA,90068,1638000,2715.0,4.0,4.0
Los Angeles,CA,90068,1049000,NA,NA,NA
Los Angeles,CA,90068,486000,7849.0,NA,NA
Los Angeles,CA,90068,249000,7318.0,NA,NA
Los Angeles,CA,90068,529000,1151.0,2.0,2.0
Los Angeles,CA,90068,4495000,1892.0,3.0,2.0
Studio City,CA,90068,1579000,3015.0,3.0,3.0
Los Angeles,CA,90068,4725000,4439.0,5.0,4.0
Los Angeles,CA,90068,1399000,2644.0,4.0,3.0
Los Angeles,CA,90068,1450000,2146.0,4.0,4.0
Los Angeles,CA,90068,2850000,NA,NA,NA
Los Angeles,CA,90068,1299999,NA,NA,NA
Los Angeles,CA,90068,1695000,3452.0,4.0,4.0
Los Angeles,CA,90068,2749000,4846.0,4.0,5.0
LOS ANGELES,CA,90068,2795000,4000.0,3.0,5.0
Los Angeles,CA,90068,1995000,2439.0,3.0,3.0
Los Angeles,CA,90068,2449000,3286.0,3.0,3.5
Los Angeles,CA,90068,5955000,4180.0,4.0,4.5
Los Angeles,CA,90068,1499000,NA,NA,NA
Los Angeles,CA,90068,1595000,2450.0,4.0,4.0
Los Angeles,CA,90068,3500000,3682.0,4.0,4.0
Los Angeles,CA,90068,2195000,4622.0,4.0,5.0
Los Angeles,CA,90068,1850000,3494.0,4.0,4.0
Los Angeles,CA,90068,2145000,4343.0,4.0,5.0
Los Angeles,CA,90068,2495000,3037.0,4.0,4.0
Los Angeles,CA,90068,1499999,2400.0,3.0,3.0
Los Angeles,CA,90068,2350000,4100.0,4.0,4.0
Los Angeles,CA,90068,2995000,2920.0,4.0,5.0
Los Angeles,CA,90068,1425000,2469.0,3.0,4.0
Los Angeles,CA,90068,1650000,NA,NA,NA
Los Angeles,CA,90068,1299999,1350.0,3.0,2.0
Los Angeles,CA,90068,1399000,2600.0,5.0,4.0
Los Angeles,CA,90068,2498000,4202.0,4.0,5.0
Los Angeles,CA,90068,2540000,4617.0,5.0,5.0
Los Angeles,CA,90068,2900000,3282.0,4.0,4.0
Los Angeles,CA,90068,1499000,2500.0,2.0,3.0
Los Angeles,CA,90068,1499000,2076.0,2.0,2.0
LOS ANGELES,CA,90068,1750000,NA,NA,NA
Los Angeles,CA,90068,2799999,3000.0,3.0,4.0
Los Angeles,CA,90068,2195000,2665.0,3.0,3.0
Los Angeles,CA,90068,1795000,3470.0,3.0,3.0
Los Angeles,CA,90068,1779000,2953.0,4.0,4.0
Los Angeles,CA,90068,1900000,3517.0,4.0,4.0
Los Angeles,CA,90068,2700000,2730.0,3.0,3.0
Los Angeles,CA,90068,3595377,2340.0,2.0,2.0
Los Angeles,CA,90068,1399000,2600.0,5.0,4.0
Los Angeles,CA,90068,2499000,3342.0,3.0,4.0
Los Angeles,CA,90068,2395000,4045.0,4.0,5.0
Los Angeles,CA,90068,2895000,5304.0,4.0,5.0
Los Angeles,CA,90068,1699000,2874.0,4.0,3.0
Hollywood Hills,CA,90068,600000,NA,NA,NA
Los Angeles,CA,90068,2199000,3244.0,3.0,4.0
Los Angeles (City),CA,90068,142000,9583.0,NA,NA
Los Angeles,CA,90068,1995000,3058.0,2.0,3.0
Los Angeles,CA,90068,NA,1481.0,3.0,2.0
Los Angeles,CA,90068,NA,4080.0,5.0,3.0
Los Angeles,CA,90068,NA,1891.0,3.0,3.0
Los Angeles,CA,90068,NA,1996.0,4.0,2.0
Los Angeles,CA,90068,NA,3186.0,5.0,3.0
Los Angeles,CA,90068,NA,NA,NA,NA
Los Angeles,CA,90068,NA,1002.0,2.0,2.0
