price,sqft,bedrooms,bathrooms
3100000.0,2640.0,2.0,3.0
3800000.0,3365.0,3.0,3.5
1725000.0,2345.0,2.0,3.0
1375000.0,1717.0,2.0,3.0
4195000.0,4643.0,4.0,6.0
1480000.0,2036.0,2.0,3.0
1675000.0,2284.0,2.0,3.0
3400000.0,2735.0,2.0,3.0
2590000.0,3143.0,4.0,2.5
1800000.0,2280.0,2.0,3.0
3200000.0,2757.0,2.0,2.25
2375000.0,2874.0,2.0,2.5
789000.0,1180.0,2.0,3.0
1249000.0,1877.0,3.0,3.0
1297000.0,2165.0,2.0,2.0
1450000.0,2037.0,4.0,2.0
799000.0,1417.0,2.0,3.0
929000.0,1266.0,2.0,3.0
1799000.0,2025.0,4.0,3.0
1150000.0,1887.0,2.0,3.0
1270000.0,1021.0,2.0,1.0
1949000.0,3110.0,3.0,4.0
795000.0,1590.0,2.0,3.0
1099000.0,1790.0,2.0,3.0
1075000.0,1726.0,3.0,3.0
969000.0,1468.0,1.0,2.0
950000.0,1639.0,3.0,4.0
1399000.0,2154.0,3.0,2.0
699999.0,1327.0,2.0,2.0
1875000.0,2481.0,4.0,4.0
2200000.0,3551.0,4.0,4.5
1820000.0,2665.0,3.0,3.0
899000.0,1700.0,3.0,3.0
1500000.0,720.0,1.0,1.0
629000.0,1094.0,1.0,1.0
575000.0,736.0,1.0,1.0
1995000.0,3066.0,4.0,5.0
1980000.0,2854.0,4.0,3.0
1000000.0,1393.0,2.0,4.0
2095000.0,2992.0,4.0,5.0
1900000.0,2985.0,4.0,4.0
829999.0,1394.0,2.0,2.0
1120000.0,1741.0,3.0,3.0
1399000.0,2678.0,3.0,4.0
929000.0,1615.0,2.0,3.0
1399000.0,1019.0,2.0,1.0
1500000.0,3383.0,3.0,3.0
2695000.0,3648.0,5.0,5.0
2298000.0,2827.0,4.0,4.0
2472000.0,2908.0,3.0,3.0
1398000.0,2210.0,5.0,3.0
1425000.0,1919.0,4.0,3.0
1200000.0,1880.0,2.0,3.0
597007.0,1300.0,3.0,3.0
779000.0,1077.0,2.0,1.0
998000.0,1263.0,3.0,1.0
649000.0,1059.0,2.0,2.0
750000.0,1588.0,4.0,2.0
1089000.0,2054.0,4.0,2.0
1449000.0,4043.0,7.0,5.0
699000.0,700.0,2.0,1.0
849900.0,1200.0,2.0,3.0
649900.0,819.0,2.0,1.0
879000.0,2216.0,4.0,4.0
1375000.0,3075.0,4.0,4.0
1425000.0,2859.0,4.0,3.0
995000.0,2076.0,3.0,3.0
1175000.0,1892.0,5.0,3.0
999000.0,1943.0,3.0,3.0
1499000.0,2050.0,3.0,3.0
1995000.0,3390.0,4.0,4.0
749000.0,1307.0,2.0,3.0
519888.0,1642.0,4.0,2.0
2129000.0,2411.0,3.0,3.0
400000.0,600.0,2.0,2.0
825000.0,1193.0,2.0,1.0
1995000.0,2484.0,4.0,5.0
1100000.0,1500.0,3.0,2.0
799000.0,856.0,2.0,1.0
820000.0,1528.0,2.0,2.0
2249000.0,2601.0,3.0,3.0
1298000.0,1747.0,3.0,3.0
999000.0,1407.0,3.0,3.0
1198000.0,1704.0,3.0,3.0
995000.0,1846.0,2.0,2.0
975000.0,1809.0,3.0,3.0
1059000.0,2328.0,4.0,4.5
998000.0,1320.0,3.0,2.0
1050000.0,1925.0,2.0,2.0
924999.0,914.0,2.0,1.0
1185000.0,1368.0,3.0,3.0
1675000.0,2599.0,3.0,3.0
1100000.0,1774.0,4.0,2.0
720000.0,1653.0,4.0,2.0
1699000.0,3000.0,5.0,6.0
939000.0,1980.0,4.0,2.0
1375000.0,1646.0,1.0,3.0
899990.0,1593.0,2.0,2.0
2495000.0,2677.0,3.0,4.0
989999.0,1716.0,4.0,3.0
899990.0,1593.0,2.0,2.0
899990.0,1593.0,2.0,2.0
1695000.0,2564.0,5.0,3.0
999990.0,1606.0,2.0,2.0
899990.0,1593.0,2.0,2.0
949990.0,1593.0,2.0,2.0
350000.0,1364.0,1.0,1.0
3795000.0,5062.0,5.0,6.0
3950000.0,5429.0,5.0,5.0
3750000.0,4488.0,4.0,5.0
2795000.0,4308.0,5.0,6.0
1298000.0,3100.0,5.0,3.0
2895000.0,3167.0,6.0,4.0
5360000.0,5049.0,5.0,6.0
999000.0,1314.0,3.0,2.0
898000.0,1440.0,3.0,3.0
399900.0,770.0,1.0,1.0
1599998.0,2050.0,4.0,3.0
828000.0,1000.0,2.0,1.0
2600000.0,4750.0,4.0,5.0
448000.0,1236.0,2.0,2.0
8900000.0,4972.0,6.0,5.0
3795000.0,5492.0,5.0,6.0
1750000.0,2349.0,3.0,2.0
999000.0,1232.0,3.0,2.0
999000.0,1203.0,3.0,2.0
470000.0,1150.0,2.0,2.0
429995.0,589.0,1.0,1.0
398000.0,770.0,1.0,1.0
585000.0,1005.0,1.0,1.0
2278000.0,3078.0,3.0,4.0
1980000.0,2288.0,4.0,4.5
1790000.0,2055.0,3.0,2.0
1200000.0,1480.0,3.0,1.0
1600000.0,1160.0,2.0,2.0
1190000.0,1757.0,3.0,4.0
5200000.0,4682.0,5.0,5.0
4995000.0,4854.0,4.0,6.0
750000.0,777.0,1.0,1.0
625000.0,1853.0,3.0,3.0
2278000.0,3078.0,3.0,4.0
4900000.0,2957.0,4.0,4.0
6700000.0,6000.0,5.0,6.0
1790000.0,2609.0,4.0,5.0
2895000.0,3942.0,4.0,4.0
1999000.0,3484.0,5.0,4.0
3095000.0,5153.0,4.0,4.0
4495000.0,5886.0,5.0,6.0
3375000.0,5656.0,4.0,5.0
2399000.0,3455.0,4.0,3.0
2239000.0,3149.0,4.0,3.0
2395000.0,3331.0,3.0,3.0
1749000.0,4101.0,5.0,3.0
2598000.0,4795.0,6.0,6.0
1995000.0,3312.0,5.0,4.0
2750000.0,4746.0,6.0,4.0
825000.0,1420.0,1.0,2.0
750000.0,1005.0,1.0,1.0
1590000.0,1578.0,4.0,3.0
1159000.0,2103.0,2.0,4.0
1600000.0,2400.0,5.0,2.0
1600000.0,2622.0,7.0,5.0
699000.0,1410.0,2.0,3.0
1295000.0,1971.0,5.0,3.0
725000.0,1333.0,3.0,3.0
1159000.0,2103.0,2.0,4.0
1500000.0,1490.0,3.0,2.0
695000.0,950.0,1.0,1.0
915000.0,1420.0,2.0,2.0
1795000.0,1510.0,1.0,2.0
1595000.0,1630.0,2.0,1.0
949000.0,1410.0,2.0,2.0
1075000.0,1390.0,1.0,2.0
1995000.0,1950.0,2.0,2.0
3500000.0,2395.0,3.0,4.0
1350000.0,1327.0,1.0,2.0
1475000.0,1720.0,2.0,3.0
9750000.0,5077.0,3.0,5.0
8750000.0,4526.0,3.0,4.0
1295000.0,1148.0,4.0,2.0
1599900.0,4244.0,4.0,4.0
879000.0,944.0,2.0,2.0
739000.0,2113.0,4.0,2.0
1999999.0,3748.0,7.0,6.0
800000.0,616.0,2.0,1.0
720000.0,1111.0,2.0,3.0
725000.0,825.0,2.0,1.0
890000.0,1577.0,4.0,2.0
962000.0,2097.0,4.0,2.0
1150000.0,1432.0,4.0,2.0
1198000.0,3068.0,7.0,7.0
950000.0,1865.0,5.0,3.0
950000.0,1865.0,5.0,3.0
1310000.0,3299.0,6.0,3.0
1310000.0,3299.0,6.0,3.0
1499000.0,3840.0,4.0,4.0
455000.0,940.0,0.0,1.0
709000.0,1680.0,5.0,2.0
539900.0,1254.0,2.0,2.0
900000.0,3173.0,6.0,1.0
780000.0,2092.0,4.0,2.0
698000.0,1455.0,2.0,2.0
745000.0,1502.0,2.0,2.0
898000.0,3610.0,6.0,5.0
385000.0,1335.0,2.0,3.0
580000.0,1963.0,4.0,3.0
475000.0,1306.0,4.0,1.0
424000.0,1280.0,0.0,2.0
535000.0,1711.0,3.0,1.0
780000.0,1164.0,3.0,2.0
618000.0,2132.0,5.0,3.0
785000.0,492.0,4.0,3.0
780000.0,1164.0,3.0,2.0
775000.0,1708.0,3.0,2.0
10900000.0,4407.0,3.0,3.0
903000.0,3000.0,7.0,4.0
462000.0,1556.0,3.0,3.0
839000.0,2572.0,6.0,4.0
580000.0,1432.0,2.0,1.0
749000.0,1566.0,3.0,3.0
599000.0,1440.0,3.0,2.0
668000.0,1168.0,3.0,2.0
450000.0,1360.0,3.0,2.0
645000.0,1036.0,3.0,3.0
750000.0,1295.0,3.0,2.0
575000.0,1120.0,3.0,2.0
535000.0,996.0,2.0,2.0
999000.0,2897.0,7.0,4.0
675000.0,1628.0,4.0,3.0
689000.0,1284.0,3.0,2.0
550000.0,925.0,3.0,2.0
599000.0,1323.0,4.0,1.0
1100000.0,2859.0,4.0,4.0
605000.0,1193.0,4.0,2.0
625000.0,2153.0,4.0,2.0
620000.0,1345.0,4.0,2.0
599000.0,1454.0,4.0,2.0
695000.0,4832.0,5.0,5.5
499000.0,698.0,2.0,1.0
388000.0,701.0,2.0,1.0
425000.0,1040.0,2.0,1.0
425000.0,814.0,2.0,1.0
499999.0,1628.0,5.0,2.0
620000.0,1753.0,3.0,2.0
485000.0,1012.0,3.0,1.0
399000.0,1100.0,4.0,3.0
600000.0,1746.0,3.0,2.0
543000.0,1104.0,2.0,1.0
569500.0,1385.0,3.0,2.0
565000.0,1356.0,3.0,2.0
949900.0,1970.0,4.0,3.0
300000.0,813.0,2.0,2.0
659000.0,1472.0,4.0,3.0
599000.0,1114.0,2.0,2.0
568000.0,1224.0,3.0,2.0
679000.0,1464.0,4.0,3.0
640000.0,1474.0,3.0,2.0
669000.0,1146.0,3.0,2.0
634999.0,2429.0,4.0,2.0
1200000.0,2922.0,4.0,4.0
629999.0,2656.0,5.0,3.0
1399888.0,3908.0,4.0,5.0
430000.0,830.0,3.0,2.0
699999.0,3274.0,6.0,2.0
245000.0,572.0,2.0,1.0
599999.0,1175.0,3.0,2.0
459000.0,2014.0,5.0,4.0
510000.0,1100.0,3.0,1.0
598000.0,1581.0,4.0,3.0
426000.0,1356.0,3.0,2.0
685000.0,2380.0,6.0,4.0
689000.0,1580.0,3.0,1.0
689900.0,2912.0,7.0,3.0
715000.0,2793.0,5.0,3.0
850000.0,3059.0,5.0,5.0
800000.0,1007.0,2.0,2.0
579000.0,1280.0,2.0,2.0
2695000.0,3888.0,5.0,6.0
1895000.0,2716.0,4.0,3.0
1300000.0,1535.0,3.0,2.0
1999000.0,2557.0,4.0,3.0
999500.0,1704.0,4.0,3.0
429000.0,696.0,1.0,1.0
519900.0,885.0,2.0,2.0
999000.0,1960.0,3.0,3.0
1475000.0,1451.0,3.0,2.0
899000.0,1304.0,3.0,2.0
2799000.0,3900.0,5.0,6.0
5995000.0,7500.0,6.0,8.0
784000.0,1262.0,2.0,1.0
1995000.0,4461.0,7.0,7.0
949000.0,1100.0,3.0,2.0
1549000.0,2534.0,3.0,4.0
949000.0,1520.0,2.0,1.0
1299000.0,2200.0,4.0,4.0
1890000.0,2700.0,5.0,3.0
897000.0,1200.0,3.0,3.0
1785000.0,3200.0,4.0,4.0
989000.0,1640.0,3.0,2.0
3799000.0,4050.0,5.0,6.0
1059000.0,2505.0,4.0,3.0
4595000.0,5301.0,6.0,7.0
2795000.0,3014.0,4.0,5.0
1133925.0,2275.0,5.0,4.0
700000.0,1279.0,2.0,2.0
2695000.0,4434.0,5.0,6.0
3395000.0,4280.0,5.0,7.0
800000.0,1090.0,2.0,2.0
1245000.0,1282.0,4.0,3.0
2095000.0,3000.0,3.0,3.0
2150000.0,1800.0,3.0,2.5
2400000.0,2468.0,4.0,4.0
1300000.0,2040.0,3.0,2.0
1395000.0,1324.0,4.0,2.0
799999.0,967.0,2.0,1.0
1475000.0,1680.0,2.0,3.0
1880000.0,2568.0,4.0,3.0
4595000.0,4600.0,5.0,6.0
2299900.0,3910.0,5.0,6.0
1495000.0,2260.0,3.0,3.0
1695000.0,1783.0,3.0,2.0
1699000.0,2150.0,3.0,2.0
2150000.0,2910.0,4.0,2.0
997500.0,1408.0,3.0,3.0
1199000.0,1817.0,2.0,3.0
1490000.0,2094.0,4.0,2.0
4299000.0,3969.0,4.0,5.0
2550000.0,3423.0,4.0,5.0
3195000.0,3800.0,5.0,5.0
6650000.0,3358.0,2.0,3.0
2499900.0,4530.0,5.0,6.0
4500000.0,2344.0,2.0,3.0
1799000.0,2334.0,3.0,1.0
1370000.0,2322.0,4.0,2.0
3149000.0,3500.0,5.0,5.0
825000.0,1236.0,2.0,3.0
1050000.0,1408.0,2.0,3.0
4380000.0,4350.0,5.0,6.0
925000.0,1697.0,2.0,2.0
3395000.0,3805.0,5.0,5.5
3395000.0,3670.0,5.0,6.0
1350000.0,2389.0,3.0,4.0
2150000.0,2905.0,4.0,3.0
3299000.0,4153.0,6.0,7.0
3500000.0,4000.0,4.0,3.0
1599000.0,2879.0,4.0,3.0
1875000.0,1704.0,3.0,3.0
649900.0,1853.0,2.0,2.0
465000.0,665.0,1.0,1.0
1100000.0,1440.0,3.0,3.0
1599000.0,2600.0,3.0,4.0
1725000.0,1815.0,3.0,2.0
3200000.0,5110.0,6.0,7.0
2049000.0,3548.0,4.0,6.0
1790000.0,3518.0,5.0,3.0
2349000.0,2753.0,4.0,3.0
2495000.0,3500.0,4.0,4.0
3499000.0,4232.0,5.0,6.0
3199000.0,4000.0,5.0,4.5
3499900.0,3503.0,4.0,4.5
1360000.0,1423.0,2.0,1.0
4198800.0,4405.0,5.0,5.5
2799000.0,3785.0,5.0,4.5
3799000.0,7071.0,7.0,7.5
1919000.0,4452.0,6.0,4.0
671000.0,1341.0,2.0,2.0
1899900.0,4521.0,6.0,4.0
659000.0,784.0,1.0,1.0
1899900.0,4521.0,6.0,4.0
2399000.0,3106.0,3.0,5.0
1999000.0,3228.0,3.0,4.0
1649000.0,2140.0,3.0,2.0
2588000.0,3914.0,4.0,5.0
549000.0,1440.0,4.0,2.0
699000.0,2315.0,5.0,3.0
370000.0,1320.0,3.0,1.0
249900.0,610.0,1.0,1.0
430000.0,1170.0,3.0,2.0
400000.0,1774.0,3.0,3.0
649900.0,2427.0,3.0,2.0
579000.0,1560.0,3.0,2.0
425000.0,1854.0,5.0,2.0
424000.0,1086.0,3.0,1.0
475000.0,1362.0,3.0,1.0
450000.0,1408.0,2.0,3.0
200000.0,547.0,1.0,1.0
749000.0,1403.0,3.0,3.0
459990.0,1800.0,5.0,3.0
353000.0,1432.0,2.0,1.0
582000.0,2920.0,6.0,3.0
538000.0,2697.0,5.0,4.0
374999.0,2120.0,4.0,1.0
444000.0,1824.0,3.0,2.0
548000.0,2804.0,4.0,2.0
469000.0,1245.0,3.0,2.0
381000.0,1796.0,2.0,1.0
567000.0,2803.0,3.0,4.0
511000.0,2598.0,4.0,2.0
699900.0,2976.0,5.0,3.0
525000.0,2084.0,4.0,2.0
420000.0,1848.0,4.0,2.0
324000.0,864.0,2.0,1.0
350000.0,1344.0,2.0,2.0
399000.0,1384.0,3.0,2.0
499000.0,1740.0,4.0,3.0
349000.0,1412.0,2.0,2.0
439950.0,1710.0,2.0,2.0
439000.0,1826.0,3.0,2.0
609900.0,2074.0,5.0,4.0
455000.0,1808.0,4.0,2.0
469000.0,1570.0,4.0,2.0
799900.0,3910.0,4.0,4.0
599000.0,2800.0,2.0,1.0
429000.0,1758.0,4.0,2.0
595000.0,2597.0,7.0,5.0
579000.0,2488.0,4.0,4.0
750000.0,2776.0,4.0,4.0
559900.0,474.0,4.0,3.0
655000.0,2184.0,5.0,4.0
839000.0,1799.0,3.0,3.0
839000.0,1790.0,3.0,3.0
1125000.0,2261.0,2.0,2.0
658000.0,1250.0,2.0,2.0
1550000.0,1149.0,3.0,2.0
1575000.0,2310.0,3.0,3.5
1600000.0,3180.0,5.0,5.0
1299000.0,1635.0,4.0,2.0
3277000.0,4575.0,5.0,5.5
489000.0,920.0,2.0,2.0
580000.0,946.0,2.0,2.0
959000.0,1736.0,2.0,3.0
855000.0,1744.0,5.0,3.0
1999000.0,2232.0,3.0,3.0
1495000.0,1849.0,3.0,4.0
798000.0,1021.0,2.0,1.0
900000.0,889.0,2.0,1.0
1099000.0,1117.0,3.0,2.0
959000.0,1736.0,2.0,3.0
987000.0,1723.0,2.0,3.0
1090000.0,3423.0,5.0,3.0
829000.0,1106.0,2.0,2.0
1325000.0,586.0,4.0,2.0
2400000.0,4808.0,5.0,5.0
849000.0,1015.0,2.0,2.0
639000.0,752.0,1.0,1.0
595000.0,1182.0,2.0,2.0
725000.0,799.0,2.0,1.0
1299000.0,1776.0,0.0,3.0
649000.0,833.0,2.0,1.0
1795000.0,2033.0,3.0,2.0
899999.0,1984.0,5.0,3.0
999000.0,1958.0,3.0,3.5
835000.0,1243.0,2.0,3.0
999990.0,1747.0,4.0,2.0
989000.0,2046.0,3.0,3.5
2200000.0,2500.0,4.0,4.0
1495000.0,2134.0,6.0,4.0
575000.0,692.0,2.0,1.0
1320000.0,3189.0,5.0,4.0
799000.0,1200.0,3.0,2.0
1089000.0,1750.0,3.0,3.0
999000.0,2107.0,3.0,3.0
1495000.0,2675.0,3.0,4.0
1190000.0,1811.0,4.0,3.0
1095000.0,1972.0,3.0,4.0
1350000.0,2207.0,4.0,4.0
995000.0,1689.0,2.0,3.0
1300000.0,1718.0,2.0,3.0
399888.0,872.0,2.0,2.0
633000.0,2335.0,3.0,1.0
519000.0,1431.0,3.0,3.0
420000.0,1223.0,3.0,2.0
550000.0,1378.0,3.0,2.0
749900.0,1292.0,3.0,2.0
649000.0,1024.0,3.0,2.0
845900.0,1900.0,3.0,2.0
899000.0,2105.0,4.0,3.0
795900.0,1800.0,3.0,2.0
649000.0,1224.0,3.0,2.0
899000.0,1092.0,3.0,2.0
699000.0,1404.0,2.0,1.0
998000.0,2192.0,2.0,3.0
819000.0,1080.0,3.0,2.0
799000.0,1720.0,3.0,2.0
849900.0,1900.0,3.0,3.0
949000.0,2486.0,4.0,3.0
1200000.0,2342.0,4.0,3.0
1199000.0,1430.0,2.0,2.0
813000.0,1879.0,4.0,2.0
748000.0,1224.0,2.0,2.0
795000.0,1430.0,4.0,2.0
795900.0,1799.0,3.0,3.0
855000.0,2629.0,3.0,3.0
1499000.0,2814.0,4.0,4.0
1150000.0,2685.0,4.0,3.0
1475000.0,3656.0,5.0,4.0
789000.0,1064.0,2.0,1.0
1695000.0,1994.0,6.0,6.0
1098888.0,2200.0,4.0,2.0
328000.0,673.0,2.0,1.0
1199000.0,2464.0,3.0,3.0
829000.0,1365.0,3.0,2.0
729000.0,1269.0,2.0,1.0
1155000.0,1526.0,3.0,3.0
429000.0,993.0,2.0,2.0
799000.0,1644.0,3.0,3.0
430000.0,1023.0,2.0,2.0
479900.0,1023.0,2.0,2.0
549000.0,1146.0,2.0,1.5
749000.0,1794.0,3.0,3.0
485000.0,710.0,2.0,1.0
958000.0,1722.0,3.0,3.0
699900.0,1224.0,3.0,2.0
769000.0,1284.0,3.0,2.0
750000.0,978.0,3.0,1.0
686990.0,1428.0,2.0,3.0
825000.0,1536.0,3.0,2.0
675000.0,1590.0,4.0,2.0
899000.0,2326.0,6.0,3.0
729990.0,1650.0,2.0,4.0
465000.0,1219.0,2.0,2.0
429000.0,924.0,2.0,1.0
1149000.0,2838.0,7.0,4.0
749900.0,1445.0,5.0,2.0
399000.0,934.0,4.0,1.0
1000000.0,2049.0,3.0,2.0
625000.0,1251.0,3.0,3.0
434900.0,1150.0,3.0,2.0
429000.0,1080.0,2.0,2.0
489000.0,936.0,2.0,2.0
550000.0,930.0,3.0,1.0
735000.0,1460.0,4.0,3.0
688000.0,1546.0,5.0,3.0
769000.0,1737.0,3.0,3.0
749998.0,1896.0,3.0,2.0
750000.0,1268.0,3.0,2.0
699000.0,1283.0,3.0,2.0
769000.0,1565.0,3.0,3.0
789000.0,2360.0,5.0,3.0
699000.0,1622.0,3.0,2.0
599500.0,936.0,2.0,2.0
715000.0,2018.0,4.0,3.0
700000.0,1206.0,3.0,2.0
489000.0,1790.0,3.0,3.0
1725000.0,2976.0,2.0,6.0
899000.0,2160.0,5.0,3.0
790000.0,2323.0,5.0,2.0
479000.0,1214.0,2.0,2.0
849000.0,1276.0,3.0,2.0
728888.0,1337.0,3.0,3.0
949000.0,1644.0,4.0,2.0
999000.0,2218.0,2.0,2.0
479000.0,1260.0,3.0,2.0
988000.0,2082.0,3.0,3.0
505000.0,1500.0,3.0,2.0
499000.0,1790.0,3.0,3.0
499000.0,1740.0,3.0,4.0
827000.0,1998.0,3.0,3.0
836000.0,1998.0,3.0,3.0
1200500.0,1715.0,4.0,3.0
812000.0,2111.0,3.0,3.0
949000.0,3180.0,3.0,3.0
959000.0,2008.0,4.0,3.0
490000.0,1392.0,2.0,1.0
425000.0,1144.0,2.0,2.0
525000.0,1700.0,2.0,2.0
550000.0,1758.0,3.0,2.0
675000.0,1442.0,3.0,2.0
574999.0,1448.0,4.0,2.0
849900.0,1804.0,3.0,2.0
390000.0,1408.0,3.0,1.0
799000.0,2010.0,4.0,2.5
550000.0,1260.0,3.0,2.0
425000.0,922.0,3.0,2.0
569900.0,1271.0,3.0,2.0
550000.0,1440.0,3.0,1.0
678888.0,1943.0,6.0,2.0
699900.0,1683.0,4.0,3.0
589900.0,1760.0,3.0,1.0
559000.0,1086.0,3.0,1.0
765000.0,1475.0,2.0,2.0
550000.0,1248.0,3.0,2.0
494000.0,1826.0,3.0,2.0
595000.0,1340.0,2.0,2.0
409900.0,834.0,2.0,1.0
649900.0,909.0,2.0,1.0
679000.0,1446.0,3.0,2.0
595000.0,1020.0,3.0,1.0
1100000.0,3023.0,4.0,4.0
550000.0,2208.0,4.0,2.0
848500.0,2453.0,3.0,2.0
331000.0,1147.0,4.0,2.0
667000.0,1437.0,3.0,2.0
828000.0,2854.0,3.0,3.0
619000.0,1354.0,4.0,2.0
475000.0,1379.0,3.0,1.0
375999.0,1032.0,2.0,1.0
525000.0,1719.0,4.0,3.0
595000.0,1836.0,4.0,3.0
519500.0,1225.0,3.0,1.0
879000.0,1969.0,3.0,2.0
674900.0,1375.0,3.0,2.0
678900.0,1680.0,4.0,3.0
1399000.0,3240.0,4.0,5.0
439999.0,1056.0,3.0,1.0
535000.0,2129.0,4.0,3.0
365000.0,920.0,2.0,1.0
629500.0,1652.0,4.0,2.0
469000.0,1362.0,3.0,2.0
380000.0,874.0,4.0,1.0
595000.0,1020.0,3.0,1.0
1100000.0,3023.0,4.0,4.0
550000.0,2208.0,4.0,2.0
848500.0,2453.0,3.0,2.0
331000.0,1147.0,4.0,2.0
667000.0,1437.0,3.0,2.0
828000.0,2854.0,3.0,3.0
619000.0,1354.0,4.0,2.0
475000.0,1379.0,3.0,1.0
375999.0,1032.0,2.0,1.0
525000.0,1719.0,4.0,3.0
595000.0,1836.0,4.0,3.0
519500.0,1225.0,3.0,1.0
879000.0,1969.0,3.0,2.0
674900.0,1375.0,3.0,2.0
678900.0,1680.0,4.0,3.0
1399000.0,3240.0,4.0,5.0
439999.0,1056.0,3.0,1.0
535000.0,2129.0,4.0,3.0
365000.0,920.0,2.0,1.0
629500.0,1652.0,4.0,2.0
469000.0,1362.0,3.0,2.0
380000.0,874.0,4.0,1.0
5000000.0,5927.0,5.0,7.0
7365000.0,6500.0,5.0,7.0
3495000.0,6842.0,6.0,7.0
2150000.0,1285.0,3.0,2.0
2294880.0,3124.0,4.0,3.0
4595000.0,5500.0,5.0,7.0
1149000.0,1791.0,2.0,3.0
2748000.0,2583.0,4.0,3.0
13500000.0,4315.0,4.0,5.0
499000.0,608.0,1.0,1.0
3495000.0,3795.0,5.0,5.0
3195000.0,3574.0,6.0,5.0
585000.0,778.0,1.0,1.0
599000.0,788.0,1.0,1.0
2495000.0,2964.0,3.0,3.0
1399000.0,1896.0,2.0,3.0
7298800.0,6414.0,7.0,6.5
1999000.0,2605.0,4.0,3.0
1549000.0,2718.0,2.0,2.0
6195000.0,5776.0,5.0,6.0
795000.0,1264.0,2.0,3.0
1988000.0,2002.0,3.0,2.0
3950000.0,4156.0,5.0,6.0
1800000.0,960.0,2.0,1.0
3795000.0,4031.0,5.0,5.0
525000.0,683.0,1.0,1.0
830000.0,840.0,2.0,2.0
2148000.0,2178.0,3.0,3.0
3750000.0,3619.0,6.0,5.0
8500000.0,4355.0,4.0,5.0
9498000.0,7663.0,6.0,8.0
2399000.0,2447.0,4.0,3.0
3188000.0,3453.0,5.0,4.0
6295000.0,5939.0,5.0,6.0
5795000.0,7500.0,5.0,8.0
3795000.0,2527.0,3.0,3.0
6495000.0,2232.0,4.0,3.0
3349000.0,3064.0,5.0,5.0
6495000.0,5661.0,3.0,6.0
5950000.0,7310.0,5.0,6.0
2195000.0,2615.0,3.0,3.0
3795000.0,3300.0,5.0,4.0
6375000.0,5660.0,4.0,5.0
5995000.0,4069.0,5.0,5.0
2795000.0,5300.0,5.0,6.0
5895000.0,5002.0,5.0,6.0
16995000.0,8177.0,5.0,8.0
1549900.0,1451.0,2.0,2.0
1750000.0,2591.0,2.0,2.5
629000.0,1098.0,1.0,1.0
4690000.0,4592.0,5.0,6.0
2995000.0,3950.0,4.0,4.0
8495000.0,5661.0,6.0,6.0
6995000.0,6200.0,6.0,7.0
1718000.0,2747.0,2.0,3.0
16500000.0,7552.0,6.0,6.0
9850000.0,6500.0,5.0,4.0
2599000.0,2550.0,4.0,3.0
1995000.0,2934.0,3.0,3.0
2349000.0,3511.0,5.0,3.0
3999000.0,4369.0,4.0,4.0
579000.0,843.0,1.0,1.5
3590000.0,5246.0,5.0,5.0
5995000.0,4720.0,5.0,6.0
729000.0,1273.0,2.0,2.0
1295000.0,1836.0,2.0,3.0
3495000.0,1881.0,2.0,2.0
849000.0,1470.0,2.0,2.0
9995000.0,5421.0,5.0,7.0
1150000.0,1645.0,2.0,3.0
759000.0,1077.0,2.0,2.0
869000.0,1432.0,2.0,2.0
1796888.0,1896.0,3.0,2.0
4995000.0,4885.0,5.0,6.0
6650000.0,6901.0,5.0,7.0
1166000.0,1875.0,2.0,3.0
3195000.0,3300.0,5.0,6.0
2595000.0,2154.0,3.0,2.0
8499000.0,4198.0,4.0,5.0
7499000.0,7728.0,5.0,7.0
2975000.0,3328.0,4.0,4.0
1595000.0,1625.0,3.0,2.0
2895000.0,3254.0,5.0,6.0
2795000.0,1688.0,3.0,3.0
12799000.0,2220.0,4.0,4.0
6195000.0,6541.0,5.0,7.0
6700000.0,3118.0,3.0,3.0
7495000.0,4422.0,5.0,5.0
2888000.0,5000.0,4.0,5.0
6295000.0,6029.0,5.0,8.0
7895000.0,5940.0,5.0,7.0
8750000.0,7642.0,5.0,5.0
6495000.0,5375.0,6.0,6.0
2249000.0,2377.0,3.0,3.0
549990.0,683.0,1.0,1.0
3380000.0,5934.0,4.0,5.0
2695000.0,5429.0,4.0,6.0
2799000.0,3386.0,5.0,5.0
2597000.0,2874.0,4.0,4.5
2695000.0,3623.0,5.0,4.0
11995000.0,2232.0,3.0,3.0
5595000.0,6564.0,5.0,7.0
4449000.0,4251.0,4.0,5.0
3750000.0,2620.0,3.0,3.0
3849000.0,3763.0,4.0,3.0
11995000.0,6302.0,6.0,6.0
4050000.0,3074.0,4.0,3.5
7195000.0,5540.0,5.0,5.0
2975000.0,3457.0,3.0,5.0
795000.0,1339.0,2.0,2.0
2148000.0,4790.0,4.0,4.0
4899000.0,3696.0,4.0,5.0
12950000.0,4139.0,5.0,6.0
14750000.0,5200.0,4.0,4.25
1595000.0,2659.0,2.0,3.0
2590000.0,3670.0,3.0,4.0
4195000.0,2351.0,2.0,2.0
1399000.0,2267.0,2.0,3.0
1669000.0,3039.0,2.0,3.0
16950000.0,3867.0,4.0,3.5
3350000.0,3035.0,4.0,3.0
6995000.0,5165.0,5.0,6.0
1725000.0,3001.0,2.0,2.25
2649000.0,3400.0,4.0,3.0
2429000.0,3219.0,5.0,6.0
3499000.0,5024.0,5.0,5.0
3095000.0,2859.0,3.0,4.0
